"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT16","WT17","WT18","WT19","WT22"
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-03-18","4.47",,,"0.00","0.0","1.2","37","43","31","  170","  170",,"12.1","15.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-03-19","6.71",,,"0.00","0.0","0.0","38","52","30","  330","  190",,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-03-20","13.20",,,"0.00","0.0","0.0","41","55","27","  120","  120",,"25.1","34.0","    1",,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-03-21","10.74",,,"0.03","0.0","0.0","47","56","32","  310","  120",,"23.9","34.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-03-22","13.65",,,"0.00","0.0","0.0","37","48","26","  330","  340",,"25.9","36.0","    1","    1",,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-03-23","21.92",,,"0.00","0.0","0.0","36","37","32","  340","  340",,"33.1","40.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-03-24","10.96",,,"0.04","0.0","0.0","36","50","26","  310","  310",,"30.0","40.9","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-03-25","24.83",,,"0.00","0.0","0.0","38","39","21","  330","  310",,"36.0","48.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-03-26","21.47",,,"0.00","0.0","0.0","21","24","11","  340","  350",,"32.0","38.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-03-27","6.04",,,"0.00","0.0","0.0","15","26","7","  360","   10",,"15.0","19.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-03-28","15.66",,,"0.00","0.0","0.0","26","39","18","  130","  150",,"25.9","38.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-03-29","14.99",,,"0.01","0.0","0.0","36","43","32","  160","  150",,"29.1","42.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-03-30","19.69",,,"0.36","4.2","3.1","32","34","25","  340","  350",,"36.0","47.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-03-31","11.63",,,"0.00","0.0","3.1","27","34","21","  350","  340",,"23.9","30.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-01","12.30",,,"0.01","0.0","2.0","30","43","19","  190",,,"18.1",,,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-02","8.95",,,"0.00","0.0","0.0","35","40","27","  300","  290",,"17.0","23.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-03","5.59",,,"0.00","0.0","0.0","31","39","22","  100","  100",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-04","10.96",,,"0.00","0.0","0.0","34","46","23","  130","  120",,"23.9","32.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-05","15.21",,,"0.36","0.0","0.0","39","44","33","  120","  120",,"28.0","44.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-06","28.63",,,"0.36","0.2","0.0","35","37","32","  340","  330",,"40.0","51.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-07","27.96",,,"0.05","0.3","0.0","33","37","30","  350","  330",,"40.9","52.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-08","15.21",,,"0.00","0.0","0.0","35","45","26","  340","  340",,"25.9","38.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-09","12.97",,,"0.00","0.0","0.0","37","50","24","  160","  140",,"23.9","35.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-10","12.30",,,"0.57","0.0","0.0","41","43","34","  360","  360",,"23.0","31.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-11","8.95",,,"0.02","0.0","0.0","38","50","30","  280","  280",,"25.9","32.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-12","17.00",,,"0.36","0.0","0.0","38","41","33","   40","   20",,"28.0","38.9","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-13","16.33",,,"0.08","0.0","0.0","35","38","29","  210","  220",,"30.0","38.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-14","18.12",,,"0.13","1.3","0.0","29","30","16","  290","  290",,"32.0","42.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-15","17.45",,,"0.00","0.0","1.2","19","24","13","  300","  290",,"25.1","34.0","    1",,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-16","10.29",,,"0.00","0.0","0.0","24","32","16","  330","  320",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-17","14.99",,,"0.23","2.1","0.0","27","34","21","  310","  310",,"33.1","47.0","    1","    1",,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-18","17.90",,,"0.00","0.0","2.0","29","33","21","  310","  310",,"36.0","48.1","    1",,,,,,,"    1","    1",,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-19","14.76",,,"0.00","0.0","0.0","28","39","18","  140","  140",,"28.0","45.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-20","12.75",,,"0.25","0.6","0.0","39","51","32","  130","  140",,"29.1","40.9","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-21","10.96",,,"0.00","0.0","0.0","39","44","34","  270","  280",,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-22","13.42",,,"0.53","0.0","0.0","41","45","38","  110","  100",,"25.1","33.1","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-23","19.01",,,"0.54","0.0","0.0","53","74","42","  190","  160",,"35.1","50.1","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-24","20.80",,,"0.34","0.0","0.0","40","42","29","  330","  320",,"36.9","45.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-25","24.16",,,"0.00","0.0","0.0","28","29","25","  340","  340",,"35.1","46.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-26","10.96",,,"0.00","0.0","0.0","28","37","24","   40","  320",,"18.1","25.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-27","10.51",,,"0.00","0.0","0.0","35","49","27","  110","  110",,"21.0","28.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-28","10.51",,,"0.00","0.0","0.0","42","56","32","  140","  130",,"18.1","25.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-29","8.72",,,"0.86","0.0","0.0","45","47","42","   50","   40",,"14.1","18.1","    1",,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-04-30","13.87",,,"0.76","0.0","0.0","45","46","39","  330","  330",,"23.9","33.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-01","23.04",,,"0.03","0.0","0.0","40","44","36","  330","  330",,"31.1","38.9","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-02","13.65",,,"0.00","0.0","0.0","37","40","32","  340","  320",,"21.9","30.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-03","7.61",,,"0.00","0.0","0.0","42","55","37","   30","   20",,"15.0","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-04","6.71",,,"0.00","0.0","0.0","47","60","31","  190","  180",,"18.1","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-05","6.26",,,"0.00","0.0","0.0","52","64","37","  180","  180",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-06","10.51",,,"0.00","0.0","0.0","55","69","41","  180","  190",,"21.0","33.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-07","19.69",,,"0.37","0.0","0.0","61","72","51","  160","  170",,"36.9","52.1",,,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-08","16.55",,,"0.70","0.0","0.0","58","63","54","  160","  170",,"25.9","38.0","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-09","15.43",,,"1.13","0.0","0.0","56","65","51","  240","  250",,"32.0","40.0","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-10","8.72",,,"0.00","0.0","0.0","57","70","49","  210","  220",,"23.0","27.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-11","11.63",,,"0.04","0.0","0.0","62","75","49","   60","   60",,"23.0","30.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-12","14.09",,,"0.16","0.0","0.0","62","71","55","   30","   40",,"25.9","33.1","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-13","26.17",,,"0.00","0.0","0.0","62","70","53","  220","  230",,"40.0","57.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-14","15.88",,,"0.03","0.0","0.0","58","67","48","  250","  260",,"29.1","38.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-15","12.97",,,"0.00","0.0","0.0","58","71","42","  290","  290",,"28.0","35.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-16","7.83",,,"0.00","0.0","0.0","55","66","41","  340","  350",,"16.1","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-17","8.50",,,"0.00","0.0","0.0","56","66","42","  160","  160",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-18","17.00",,,"0.00","0.0","0.0","59","73","47","  280","  280",,"36.0","50.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-19","7.16",,,"0.05","0.0","0.0","53","62","42","  300","  130",,"18.1","23.9","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-20","16.78",,,"0.00","0.0","0.0","47","52","37","  340","  340",,"30.0","38.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-21","9.62",,,"0.00","0.0","0.0","40","48","28","  330","  330",,"23.0","31.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-22","5.82",,,"0.00","0.0","0.0","45","60","31","  250","  240",,"15.0","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-23","10.51",,,"0.04","0.0","0.0","52","70","37","  240","  210",,"31.1","38.9",,,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-24","7.83",,,"0.00","0.0","0.0","59","71","44","  190","  180",,"17.0","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-25","8.05",,,"0.00","0.0","0.0","58","66","44","  100","  110",,"18.1","28.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-26","3.58",,,"0.00","0.0","0.0","54","73","38","  160","  160",,"13.0","18.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-27","7.16",,,"0.01","0.0","0.0","68","83","52","  100","  110",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-28","5.82",,,"0.03","0.0","0.0","71","84","56","  260","  280",,"14.1","18.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-29","9.17",,,"0.19","0.0","0.0","72","82","62","   50","  240",,"18.1","23.9","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-30","11.63",,,"0.40","0.0","0.0","69","74","57","   10","  360",,"38.9","55.0","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-05-31","18.12",,,"0.00","0.0","0.0","56","59","50","  280","  280",,"25.9","48.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-01","11.41",,,"0.00","0.0","0.0","57","72","40","  260","  290",,"25.1","38.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-02","17.00",,,"0.00","0.0","0.0","60","71","43","  270","  280",,"38.0","48.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-03","8.50",,,"0.00","0.0","0.0","55","72","37","  210","  210",,"19.9","27.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-04","7.83",,,"0.00","0.0","0.0","63","78","42","   30","  310",,"13.0","19.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-05","8.72",,,"0.00","0.0","0.0","65","79","48","   40","   40",,"25.9","34.0",,,,,,,"    1","    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-06","11.41",,,"0.00","0.0","0.0","61","72","49","   30","   40",,"21.0","28.0",,,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-07","4.25",,,"0.00","0.0","0.0","62","74","46","   10","   30",,"12.1","15.0",,,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-08","8.95",,,"0.00","0.0","0.0","65","76","52","  350","  300",,"21.0","30.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-09","4.03",,,"0.00","0.0","0.0","64","78","47","  170","  170",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-10","6.71",,,"0.09","0.0","0.0","70","80","59","  250","  240",,"21.9","29.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-11","7.16",,,"0.19","0.0","0.0","68","81","59","  170","  170",,"18.1","25.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-12","10.96",,,"0.00","0.0","0.0","73","88","63","  140","  140",,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-13","12.08",,,"0.04","0.0","0.0","76","89","67","  120","  120",,"31.1","40.0","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-14","12.75",,,"0.04","0.0","0.0","76","84","62","  260","  260",,"28.0","35.1","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-15","15.43",,,"0.00","0.0","0.0","69","80","57","  240","  240",,"33.1","48.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-16","20.80",,,"0.00","0.0","0.0","69","78","59","  270","  270",,"35.1","46.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-17","6.04",,,"0.00","0.0","0.0","69","85","53","  110","  120",,"15.0","21.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-18","22.82",,,"0.00","0.0","0.0","76","89","65","  140","  130",,"36.0","52.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-19","23.04",,,"0.00","0.0","0.0","86","101","75","  190","  150",,"31.1","47.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-20","10.51",,,"0.55","0.0","0.0","89","96","67","  290","  290",,"49.0","65.1","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-21","17.00",,,"0.00","0.0","0.0","70","78","61","  240","  260",,"32.0","42.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-22","8.05",,,"0.00","0.0","0.0","70","84","56","  250","  260",,"19.9","27.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-23","8.05",,,"0.00","0.0","0.0","78","95","68","  220","  140",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-24","16.55",,,"0.72","0.0","0.0","83","93","64","  350","  350",,"38.0","48.1","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-25","17.00",,,"0.01","0.0","0.0","69","71","57","  270","  280",,"31.1","40.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-26","14.76",,,"0.02","0.0","0.0","62","73","51","  360","  330",,"30.0","40.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-27","8.72",,,"0.16","0.0","0.0","67","83","53","  250","  260",,"23.0","31.1",,,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-28","8.28",,,"0.00","0.0","0.0","67","72","54","  360","   50",,"19.9","25.9",,,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-29","13.42",,,"0.14","0.0","0.0","65","86","54","  230","  240",,"38.9","57.9","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-06-30","13.42",,,"0.31","0.0","0.0","72","80","57","  300","  310",,"25.1","35.1","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-01","8.95",,,"0.00","0.0","0.0","68","82","53","  300","  300",,"21.0","30.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-02","7.83",,,"0.00","0.0","0.0","68","79","56","  110","   80",,"15.0","21.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-03","10.96",,,"0.00","0.0","0.0","72","84","62","  110","  120",,"19.9","28.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-04","7.38",,,"0.06","0.0","0.0","75","84","67","  170","  180",,"23.9","31.1","    1",,,,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-05","8.50",,,"0.00","0.0","0.0","72","79","63","   10","   30",,"15.0","19.0","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-06","7.38",,,"0.00","0.0","0.0","72","85","63","  160","  170",,"13.0","18.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-07","9.40",,,"0.00","0.0","0.0","76","82","66","   10","  360",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-08","6.71",,,"0.00","0.0","0.0","72","84","58","   60","   60",,"13.0","18.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-09","11.86",,,"0.00","0.0","0.0","76","87","65","  180","  180",,"19.9","33.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-10","9.40",,,"0.61","0.0","0.0","76","85","65","  290","  280",,"38.0","49.0","    1",,"    1",,,,,"    1",,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-11","14.09",,,"0.00","0.0","0.0","74","82","64","  320","  330",,"30.0","40.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-12","10.74",,,"0.00","0.0","0.0","72","85","59","  310","  300",,"25.1","34.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-13","5.82",,,"0.00","0.0","0.0","70","83","56","  140","  140",,"16.1","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-14","11.41",,,"0.21","0.0","0.0","72","80","62","  140","  110",,"18.1","33.1","    1",,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-15","7.16",,,"1.54","0.0","0.0","73","86","65","  340","  320",,"28.0","36.0","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-16","8.28",,,"0.00","0.0","0.0","76","82","69","  120","  100",,"19.9","29.1",,,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-17","11.86",,,"0.00","0.0","0.0","76","90","66","  200","  190",,"19.9","25.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-18","10.96",,,"0.24","0.0","0.0","81","94","70","  110","  160",,"21.9","32.0",,,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-19","18.12",,,"0.16","0.0","0.0","78","80","61","  250","  260",,"32.0","42.1","    1",,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-20","13.65",,,"0.00","0.0","0.0","74","88","66","  310","  310",,"23.0","32.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-21","9.84",,,"0.07","0.0","0.0","73","84","58","  240","  230",,"21.9","31.1",,,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-22","7.61",,,"0.00","0.0","0.0","73","89","60","  170","  150",,"15.0","21.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-23","9.62",,,"0.02","0.0","0.0","74","82","63","  330","  330",,"29.1","40.0",,,"    1",,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-24","9.40",,,"0.00","0.0","0.0","67","73","52","  360","  320",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-25","7.38",,,"0.00","0.0","0.0","63","78","49","  180","  180",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-26","10.29",,,"0.00","0.0","0.0","70","79","59","  320","  320",,"18.1","27.1",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-27","12.97",,,"0.00","0.0","0.0","68","78","55","  310","  280",,"31.1","45.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-28","10.51",,,"0.00","0.0","0.0","63","73","52","  320","  310",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-29","5.82",,,"0.00","0.0","0.0","65","81","52","  250",,,"13.0",,,,,,,,,,,,,,,,,,
"USW00014914","FARGO HECTOR INTERNATIONAL AIRPORT, ND US","2022-07-30","12.08",,,"0.00","0.0","0.0","73","91","60","  170","  180",,"18.1","33.1",,,,,,,,,,,,,,,,,
